siros_sg_empresa_icao;siros_nr_voo;siros_sg_icao_origem;siros_sg_icao_destino;siros_cd_tipo_servico;siros_dt_partida_prevista_bsb;siros_dt_chegada_prevista_bsb;vra_nm_empresa;vra_nm_aerodromo_origem;vra_nm_municipio_origem;vra_nm_aerodromo_destino;vra_nm_municipio_destino;vra_dt_partida_real;vra_dt_chegada_real;vra_sn_cancelado;vra_sn_atraso_maior_30min;vra_nr_min_atraso_partida;vra_nr_min_atraso_chegada;estatistica_matricula;estatistica_cd_di;reg_voo_matricula;origem_ds_ceu_menos_4;origem_ds_ceu_menos_3;origem_ds_ceu_menos_2;origem_ds_ceu_menos_1;origem_ds_ceu;origem_ds_ceu_mais_1;origem_ds_ceu_mais_2;origem_ds_ceu_mais_3;origem_ds_ceu_mais_4;origem_ds_tempo_menos_4;origem_ds_tempo_menos_3;origem_ds_tempo_menos_2;origem_ds_tempo_menos_1;origem_ds_tempo;origem_ds_tempo_mais_1;origem_ds_tempo_mais_2;origem_ds_tempo_mais_3;origem_ds_tempo_mais_4;origem_cd_status_menos_4;origem_cd_status_menos_3;origem_cd_status_menos_2;origem_cd_status_menos_1;origem_cd_status;origem_cd_status_mais_1;origem_cd_status_mais_2;origem_cd_status_mais_3;origem_cd_status_mais_4;destino_ds_ceu_menos_4;destino_ds_ceu_menos_3;destino_ds_ceu_menos_2;destino_ds_ceu_menos_1;destino_ds_ceu;destino_ds_ceu_mais_1;destino_ds_ceu_mais_2;destino_ds_ceu_mais_3;destino_ds_ceu_mais_4;destino_ds_tempo_menos_4;destino_ds_tempo_menos_3;destino_ds_tempo_menos_2;destino_ds_tempo_menos_1;destino_ds_tempo;destino_ds_tempo_mais_1;destino_ds_tempo_mais_2;destino_ds_tempo_mais_3;destino_ds_tempo_mais_4;destino_cd_status_menos_4;destino_cd_status_menos_3;destino_cd_status_menos_2;destino_cd_status_menos_1;destino_cd_status;destino_cd_status_mais_1;destino_cd_status_mais_2;destino_cd_status_mais_3;destino_cd_status_mais_4
GLO;1647;SBPA;SBGR;J;06/11/2024 11:50;06/11/2024 13:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SALGADO FILHO;PORTO ALEGRE;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 12:22;06/11/2024 14:05;0.0;0.0;32.0;25.0;GRG ;0;PSGRG;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1653;SBMG;SBSP;J;06/11/2024 15:00;06/11/2024 16:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SÍLVIO NAME JÚNIOR;MARINGÁ;CONGONHAS;SÃO PAULO;06/11/2024 15:00;06/11/2024 16:13;0.0;0.0;0.0;-12.0;GXD ;0;PRGXD;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1656;SBSP;SBGL;J;06/11/2024 11:50;06/11/2024 13:00;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;06/11/2024 12:09;06/11/2024 13:27;0.0;0.0;19.0;27.0;GXQ ;0;PRGXQ;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1657;SBGL;SBSP;J;06/11/2024 13:25;06/11/2024 14:35;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;CONGONHAS;SÃO PAULO;06/11/2024 13:57;06/11/2024 15:18;0.0;1.0;32.0;43.0;GGR ;0;PRGGR;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1658;SBGR;SBPS;J;06/11/2024 09:35;06/11/2024 11:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;PORTO SEGURO;PORTO SEGURO;06/11/2024 09:37;06/11/2024 11:27;0.0;0.0;2.0;-3.0;GGH ;0;PRGGH;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1660;SBSP;SBGL;J;06/11/2024 06:20;06/11/2024 07:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;06/11/2024 06:06;06/11/2024 07:32;0.0;0.0;-14.0;7.0;GUL ;0;PRGUL;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1673;SBMA;SBBR;J;06/11/2024 04:20;06/11/2024 06:20;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);JOÃO CORREA DA ROCHA;MARABÁ;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 04:10;06/11/2024 06:13;0.0;0.0;-10.0;-7.0;GEH ;0;PRGEH;;;;;Claro;;;;;;;;;Fumaça;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1678;SBGR;SBPL;J;06/11/2024 21:55;07/11/2024 00:35;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;SENADOR NILO COELHO;PETROLINA;06/11/2024 22:15;07/11/2024 00:34;0.0;0.0;20.0;-1.0;GUT ;0;PRGUT;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;;;;;;;;;;;;;;;;;;;y;;;;
GLO;1687;SBUL;SBSP;J;06/11/2024 15:00;06/11/2024 16:20;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);TEN CEL AVIADOR CÉSAR BOMBONATO;UBERLÂNDIA;CONGONHAS;SÃO PAULO;06/11/2024 15:16;06/11/2024 16:24;0.0;0.0;16.0;4.0;GUA ;0;PRGUA;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1694;SBGR;SBSV;J;06/11/2024 08:55;06/11/2024 11:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;DEPUTADO LUÍS EDUARDO MAGALHÃES;SALVADOR;06/11/2024 08:55;06/11/2024 11:03;0.0;0.0;0.0;-12.0;GUT ;0;PRGUT;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1696;SBGR;SBSV;J;06/11/2024 14:50;06/11/2024 17:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;DEPUTADO LUÍS EDUARDO MAGALHÃES;SALVADOR;06/11/2024 14:55;06/11/2024 17:01;0.0;0.0;5.0;-14.0;GXV ;0;PRGXV;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1700;SBBR;SBCF;J;06/11/2024 09:20;06/11/2024 10:45;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;TANCREDO NEVES;CONFINS;06/11/2024 09:09;06/11/2024 10:27;0.0;0.0;-11.0;-18.0;XMO ;0;PRXMO;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1702;SBBR;SBRJ;J;06/11/2024 07:00;06/11/2024 08:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;SANTOS DUMONT;RIO DE JANEIRO;06/11/2024 06:58;06/11/2024 08:40;0.0;0.0;-2.0;-10.0;GEH ;0;PRGEH;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1703;SBRJ;SBBR;J;06/11/2024 06:00;06/11/2024 07:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SANTOS DUMONT;RIO DE JANEIRO;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 05:54;06/11/2024 07:29;0.0;0.0;-6.0;-26.0;GXA ;0;PRGXA;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1705;SBCF;SBBR;J;06/11/2024 18:30;06/11/2024 19:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);TANCREDO NEVES;CONFINS;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 18:49;06/11/2024 20:19;0.0;0.0;19.0;29.0;GPG ;0;PSGPG;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;g;;;;
GLO;1707;SBFZ;SBBR;J;06/11/2024 04:35;06/11/2024 07:20;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PINTO MARTINS;FORTALEZA;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 04:25;06/11/2024 07:13;0.0;0.0;-10.0;-7.0;XMN ;0;PRXMN;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1708;SBGL;SBNF;J;06/11/2024 13:40;06/11/2024 15:20;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;MINISTRO VICTOR KONDER;NAVEGANTES;06/11/2024 14:19;06/11/2024 15:51;0.0;1.0;39.0;31.0;GXQ ;0;PRGXQ;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1709;SBFZ;SBBR;J;06/11/2024 17:20;06/11/2024 20:05;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PINTO MARTINS;FORTALEZA;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 17:16;06/11/2024 20:10;0.0;0.0;-4.0;5.0;XMC ;0;PRXMC;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;g;;;;
GLO;1710;SBBR;SBFZ;J;06/11/2024 20:40;06/11/2024 23:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;PINTO MARTINS;FORTALEZA;06/11/2024 20:48;06/11/2024 23:15;0.0;0.0;8.0;0.0;XMS ;0;PRXMS;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1713;SBCY;SBBR;J;06/11/2024 06:00;06/11/2024 07:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MARECHAL RONDON;VÁRZEA GRANDE;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 05:47;06/11/2024 07:21;0.0;0.0;-13.0;-19.0;XMX ;0;PRXMX;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1715;SBPA;SBSP;J;06/11/2024 12:15;06/11/2024 13:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SALGADO FILHO;PORTO ALEGRE;CONGONHAS;SÃO PAULO;06/11/2024 12:31;06/11/2024 14:12;0.0;0.0;16.0;17.0;GTG ;0;PRGTG;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1716;SBBR;SBCY;J;06/11/2024 21:30;06/11/2024 23:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;MARECHAL RONDON;VÁRZEA GRANDE;06/11/2024 21:26;06/11/2024 23:06;0.0;0.0;-4.0;-19.0;GGQ ;0;PRGGQ;;;;;nublado;;;;;;;;;Trovoada;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1716;SBBR;SBCY;J;06/11/2024 21:30;06/11/2024 23:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;MARECHAL RONDON;VÁRZEA GRANDE;06/11/2024 21:26;06/11/2024 23:06;0.0;0.0;-4.0;-19.0;GGQ ;0;PRGGQ;;;;;nublado;;;;;;;;;Trovoada;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1718;SBBR;SBCF;J;06/11/2024 20:55;06/11/2024 22:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;TANCREDO NEVES;CONFINS;06/11/2024 21:45;06/11/2024 23:08;0.0;1.0;50.0;43.0;GUY ;0;PRGUY;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1719;SBRJ;SBBR;J;06/11/2024 09:35;06/11/2024 11:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SANTOS DUMONT;RIO DE JANEIRO;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 09:34;06/11/2024 11:23;0.0;0.0;-1.0;-2.0;GEH ;0;PRGEH;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1720;SBBR;SBPA;J;06/11/2024 08:45;06/11/2024 11:35;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;SALGADO FILHO;PORTO ALEGRE;06/11/2024 08:44;06/11/2024 11:34;0.0;0.0;-1.0;-1.0;GTG ;0;PRGTG;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1721;SBRJ;SBBR;J;06/11/2024 11:25;06/11/2024 13:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SANTOS DUMONT;RIO DE JANEIRO;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 11:10;06/11/2024 12:53;0.0;0.0;-15.0;-22.0;GED ;0;PRGED;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1722;SBBR;SBRJ;J;06/11/2024 12:25;06/11/2024 14:10;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;SANTOS DUMONT;RIO DE JANEIRO;06/11/2024 12:20;06/11/2024 14:04;0.0;0.0;-5.0;-6.0;GEH ;0;PRGEH;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1723;SBPA;SBGL;J;06/11/2024 10:50;06/11/2024 12:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SALGADO FILHO;PORTO ALEGRE;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;06/11/2024 11:23;06/11/2024 13:14;0.0;1.0;33.0;44.0;GGR ;0;PRGGR;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;y;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1726;SBBR;SBEG;J;06/11/2024 08:50;06/11/2024 12:05;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;EDUARDO GOMES;MANAUS;06/11/2024 08:49;06/11/2024 11:41;0.0;0.0;-1.0;-24.0;GPK ;0;PSGPK;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1726;SBEG;SBSN;J;06/11/2024 12:45;06/11/2024 13:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);EDUARDO GOMES;MANAUS;MAESTRO WILSON FONSECA;SANTARÉM;06/11/2024 12:35;06/11/2024 13:47;0.0;0.0;-10.0;-8.0;GPK ;0;PSGPK;;;;;com nuvens esparsas;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1727;SBEG;SBBR;J;06/11/2024 16:50;06/11/2024 19:45;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);EDUARDO GOMES;MANAUS;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 16:54;06/11/2024 19:47;0.0;0.0;4.0;2.0;GPK ;0;PSGPK;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;y;;;;
GLO;1727;SBSN;SBEG;J;06/11/2024 14:45;06/11/2024 16:05;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MAESTRO WILSON FONSECA;SANTARÉM;EDUARDO GOMES;MANAUS;06/11/2024 14:54;06/11/2024 16:05;0.0;0.0;9.0;0.0;GPK ;0;PSGPK;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Trovoada;;;;;;;;;g;;;;
GLO;1728;SBBR;SBRJ;J;06/11/2024 08:55;06/11/2024 10:45;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;SANTOS DUMONT;RIO DE JANEIRO;06/11/2024 08:42;06/11/2024 10:29;0.0;0.0;-13.0;-16.0;GED ;0;PRGED;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1729;SBFL;SBBR;J;06/11/2024 05:30;06/11/2024 07:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 05:19;06/11/2024 07:24;0.0;0.0;-11.0;-16.0;GGQ ;0;PRGGQ;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1730;SBGL;SBVT;J;06/11/2024 10:45;06/11/2024 11:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;EURICO DE AGUIAR SALLES;VITÓRIA;06/11/2024 10:35;06/11/2024 11:45;0.0;0.0;-10.0;-10.0;XMQ ;0;PRXMQ;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1731;SBVT;SBGL;J;06/11/2024 18:05;06/11/2024 19:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);EURICO DE AGUIAR SALLES;VITÓRIA;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;06/11/2024 17:57;06/11/2024 19:08;0.0;0.0;-8.0;-7.0;XMO ;0;PRXMO;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1732;SBBR;SBRJ;J;06/11/2024 15:10;06/11/2024 16:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;SANTOS DUMONT;RIO DE JANEIRO;06/11/2024 14:55;06/11/2024 16:35;0.0;0.0;-15.0;-20.0;GED ;0;PRGED;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1733;SBRJ;SBBR;J;06/11/2024 15:00;06/11/2024 16:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SANTOS DUMONT;RIO DE JANEIRO;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 14:59;06/11/2024 16:42;0.0;0.0;-1.0;-8.0;GEH ;0;PRGEH;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1734;SBBR;SBSL;J;06/11/2024 08:35;06/11/2024 11:05;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;MARECHAL CUNHA MACHADO;SÃO LUÍS;06/11/2024 08:35;06/11/2024 10:54;0.0;0.0;0.0;-11.0;GUI ;0;PRGUI;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1735;SBSL;SBBR;J;06/11/2024 17:30;06/11/2024 20:00;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MARECHAL CUNHA MACHADO;SÃO LUÍS;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 17:28;06/11/2024 19:58;0.0;0.0;-2.0;-2.0;GZS ;0;PRGZS;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;g;;;;
GLO;1737;SBPA;SBBR;J;06/11/2024 17:15;06/11/2024 19:45;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SALGADO FILHO;PORTO ALEGRE;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 17:16;06/11/2024 19:47;0.0;0.0;1.0;2.0;GGH ;0;PRGGH;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;g;;;;
GLO;1738;SBBR;SBFL;J;06/11/2024 21:00;06/11/2024 23:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;HERCÍLIO LUZ;FLORIANÓPOLIS;06/11/2024 21:56;07/11/2024 00:13;0.0;1.0;56.0;48.0;XMQ ;0;PRXMQ;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1740;SBBR;SBEG;J;06/11/2024 20:50;06/11/2024 23:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;EDUARDO GOMES;MANAUS;06/11/2024 21:07;06/11/2024 23:57;0.0;0.0;17.0;7.0;GZS ;0;PRGZS;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1741;SBGO;SBBR;J;06/11/2024 18:40;06/11/2024 19:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SANTA GENOVEVA/GOIÂNIA;GOIÂNIA;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 18:28;06/11/2024 19:17;0.0;0.0;-12.0;-13.0;XMR ;0;PRXMR;;;;;nublado;;;;;;;;;Trovoada;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;g;;;;
GLO;1742;SBBR;SBGO;J;06/11/2024 09:20;06/11/2024 10:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;SANTA GENOVEVA/GOIÂNIA;GOIÂNIA;06/11/2024 09:22;06/11/2024 10:05;0.0;0.0;2.0;-10.0;GUX ;0;PRGUX;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;Claro;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
